Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
14773652,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14774355,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14778136,00000157,false,Rx,0,7,D5,D6,09,C4,00,00,00,00,
14781208,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14781454,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,88,4E,
14781651,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
14782554,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14783201,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14784305,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14789006,00000157,false,Rx,0,7,D5,26,09,C4,00,00,00,00,
14791397,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14791592,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14791840,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,88,4E,
14792036,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
14793220,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14794420,000004F7,false,Rx,0,8,00,1F,08,00,B0,48,06,F0,
14794593,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14794841,00000428,false,Rx,0,8,00,00,00,7F,00,00,00,00,
14795019,0000042F,false,Rx,0,2,00,20,00,00,00,00,00,00,
14798208,00000157,false,Rx,0,7,D5,76,09,C4,00,00,00,00,
14801397,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14801593,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,88,4E,
14801789,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
14802037,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
14802201,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
14802425,00000511,false,Rx,0,7,04,2F,97,3F,4D,A1,D6,00,
14803292,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14803524,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14804395,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14808909,00000157,false,Rx,0,7,D5,C6,09,C4,00,00,00,00,
14811204,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14811451,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,88,4E,
14811647,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
14812271,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14813228,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14814352,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14818177,00000157,false,Rx,0,7,D5,16,09,C4,00,00,00,00,
14821182,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14821435,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14821655,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,88,4E,
14821851,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
14823187,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14824303,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14829031,00000157,false,Rx,0,7,D5,66,09,C4,00,00,00,00,
14831356,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14831551,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,88,4E,
14831752,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
14833299,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14833307,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14834399,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14838320,00000157,false,Rx,0,7,D5,B6,09,C4,00,00,00,00,
14838351,00000423,false,Rx,0,8,07,1E,FF,FD,B2,A0,B2,C1,
14841517,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14841553,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,88,4E,
14841839,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
14842041,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14843268,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14844287,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14848958,00000157,false,Rx,0,7,D5,06,09,C4,00,00,00,00,
14850905,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14851203,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14851429,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,88,4E,
14851626,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
14853212,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14853390,00000435,false,Rx,0,4,FF,FF,1E,00,00,00,00,00,
14854358,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14858251,00000157,false,Rx,0,7,D5,56,09,C4,00,00,00,00,
14861402,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14861438,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,88,4E,
14861703,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
14863022,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14863197,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14863595,00000426,false,Rx,0,8,00,10,02,01,04,16,00,40,
14864495,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14869175,00000157,false,Rx,0,7,D5,A6,09,C4,00,00,00,00,
14871424,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14871459,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,88,4E,
14871724,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
14871910,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14872920,00000424,false,Rx,0,8,11,40,02,10,3D,64,55,3E,
14872933,00000425,false,Rx,0,8,11,BB,44,9C,42,1A,CD,0C,
14873152,000004AF,false,Rx,0,5,65,3B,4B,3A,40,00,00,00,
14873432,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14873576,00000436,false,Rx,0,6,00,2F,08,B1,FF,DC,00,00,
14874356,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14878317,00000157,false,Rx,0,7,D5,F6,09,C4,00,00,00,00,
14880794,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14881515,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14881550,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,88,4E,
14881821,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
14883272,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14884439,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14888998,00000157,false,Rx,0,7,D5,46,09,C4,00,00,00,00,
14891523,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14891559,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,88,4E,
14891841,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
14892745,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14893448,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14894425,000004F7,false,Rx,0,8,00,1F,08,00,B0,48,06,F0,
14894592,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14895002,00000428,false,Rx,0,8,00,00,00,7F,00,00,00,00,
14895019,0000042F,false,Rx,0,2,00,20,00,00,00,00,00,00,
14898328,00000157,false,Rx,0,7,D5,96,09,C4,00,00,00,00,
14901400,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14901435,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,88,4E,
14901726,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14901886,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
14902167,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
14902344,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
14902516,00000511,false,Rx,0,7,04,6E,60,F8,B8,AE,B9,00,
14903370,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14904524,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14909249,00000157,false,Rx,0,7,D5,E6,09,C4,00,00,00,00,
14910435,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14911424,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14911431,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,88,4E,
14911665,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
14913430,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14914350,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14918066,00000157,false,Rx,0,7,D5,36,09,C4,00,00,00,00,
14921532,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14921539,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,88,4E,
14921800,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
14922258,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14923330,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14924374,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14928969,00000157,false,Rx,0,7,D5,86,09,C4,00,00,00,00,
14931410,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14931417,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14931750,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,88,4E,
14931859,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
14933209,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14934321,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14938325,00000157,false,Rx,0,7,D5,D6,09,C4,00,00,00,00,
14938435,00000423,false,Rx,0,8,07,1E,FF,FD,5D,A0,B2,C1,
14940303,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14941401,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14941437,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,88,4E,
14941698,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
14943397,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14944527,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14949083,00000157,false,Rx,0,7,D5,26,09,C4,00,00,00,00,
14951402,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14951438,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,88,4E,
14951692,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
14952138,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14953407,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14953414,00000435,false,Rx,0,4,FF,FF,1E,00,00,00,00,00,
14954374,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14958207,00000157,false,Rx,0,7,D5,76,09,C4,00,00,00,00,
14960917,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14961308,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14961535,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,88,4E,
14961731,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
14963213,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14963461,00000426,false,Rx,0,8,00,10,02,01,04,16,00,40,
14964308,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14969037,00000157,false,Rx,0,7,D5,C6,09,C4,00,00,00,00,
14969836,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14970838,00000424,false,Rx,0,8,11,40,02,10,3D,64,AA,3E,
14971059,00000425,false,Rx,0,8,11,BB,44,9C,42,1A,CD,0C,
14971230,000004AF,false,Rx,0,5,65,3B,4B,3A,40,00,00,00,
14971460,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14971707,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,88,4E,
14971904,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
14973162,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14973360,00000436,false,Rx,0,6,00,2F,08,B1,FF,DC,00,00,
14974305,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14978193,00000157,false,Rx,0,7,D5,16,09,C4,00,00,00,00,
14981182,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14981435,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,88,4E,
14981632,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
14981855,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14983211,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14984311,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14988861,00000157,false,Rx,0,7,D5,66,09,C4,00,00,00,00,
14990666,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
14991183,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
14991412,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,88,4E,
14991632,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
14993211,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
14994386,000004F7,false,Rx,0,8,00,1F,08,00,B0,48,06,F0,
14994582,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
14994856,00000428,false,Rx,0,8,00,00,00,7F,00,00,00,00,
14995052,0000042F,false,Rx,0,2,00,20,00,00,00,00,00,00,
14998062,00000157,false,Rx,0,7,D5,B6,09,C4,00,00,00,00,
14999559,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15001187,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15001408,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,88,4E,
15001604,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15001848,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
15002020,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
15002248,00000511,false,Rx,0,7,04,AD,29,B1,23,BB,9C,00,
15003181,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15004305,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15009059,00000157,false,Rx,0,7,D5,06,09,C4,00,00,00,00,
15011279,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15011528,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15011750,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,88,4E,
15011948,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15013154,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15014304,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15018121,00000157,false,Rx,0,7,D5,56,09,C4,00,00,00,00,
15020363,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15021283,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15021536,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,88,4E,
15021732,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
15023240,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15024312,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15028916,00000157,false,Rx,0,7,D5,A6,09,C4,00,00,00,00,
15029284,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15031162,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15031410,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,88,4E,
15031608,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
15033214,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15034312,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15038136,00000157,false,Rx,0,7,D5,F6,09,C4,00,00,00,00,
15038361,00000423,false,Rx,0,8,07,1E,FF,FD,5D,A0,B2,C1,
15041163,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15041411,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15041633,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,88,4E,
15041830,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
15043187,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15044313,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15048947,00000157,false,Rx,0,7,D5,46,09,C4,00,00,00,00,
15050121,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15051287,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15051537,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,88,4E,
15051733,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
15053162,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15053358,00000435,false,Rx,0,4,FF,FF,1E,00,00,00,00,00,
15054360,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15058171,00000157,false,Rx,0,7,D5,96,09,C4,00,00,00,00,
15059007,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15061285,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15061529,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,88,4E,
15061729,000001A1,false,Rx,0,6,00,05,88,26,00,00,00,00,
15063230,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15063479,00000426,false,Rx,0,8,00,10,02,01,04,16,00,40,
15064355,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15068931,00000424,false,Rx,0,8,11,40,02,10,3D,64,55,3E,
15069152,00000157,false,Rx,0,7,D5,E6,09,C4,00,00,00,00,
15069379,00000425,false,Rx,0,8,11,BB,44,9C,42,1A,CD,0C,
15069550,000004AF,false,Rx,0,5,65,3B,4B,3A,40,00,00,00,
15070905,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15071177,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15071420,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,88,4E,
15071645,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15073199,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15073420,00000436,false,Rx,0,6,00,2F,08,B1,FF,DC,00,00,
15074369,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15078110,00000157,false,Rx,0,7,D5,36,09,C4,00,00,00,00,
15079835,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15081160,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15081409,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,88,4E,
15081611,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15083447,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15084404,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15089022,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15089029,00000157,false,Rx,0,7,D5,86,09,C4,00,00,00,00,
15091341,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15091469,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,88,4E,
15091680,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15093257,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15094416,000004F7,false,Rx,0,8,00,1F,08,00,B0,48,06,F0,
15094609,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15094883,00000428,false,Rx,0,8,00,00,00,7F,00,00,00,00,
15095075,0000042F,false,Rx,0,2,00,20,00,00,00,00,00,00,
15098107,00000157,false,Rx,0,7,D5,D6,09,C4,00,00,00,00,
15100630,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15101283,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15101510,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,88,4E,
15101712,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15101963,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
15102141,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
15102360,00000511,false,Rx,0,7,04,EC,F2,6A,8E,C8,7F,00,
15103187,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15104533,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15109151,00000157,false,Rx,0,7,D5,26,09,C4,00,00,00,00,
15109765,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15111496,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15111548,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,88,4E,
15111785,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15113423,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15114435,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15118341,00000157,false,Rx,0,7,D5,76,09,C4,00,00,00,00,
15118517,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15121409,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15121415,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,88,4E,
15121606,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15123249,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15124513,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15129041,00000157,false,Rx,0,7,D5,C6,09,C4,00,00,00,00,
15130428,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15131308,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15131428,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,88,4E,
15131655,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15133168,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15134523,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15138130,00000157,false,Rx,0,7,D5,16,09,C4,00,00,00,00,
15138528,00000423,false,Rx,0,8,07,1E,FF,FD,5D,A0,B2,C1,
15139537,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15141552,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15141559,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,88,4E,
15141781,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15143261,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15144585,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15148414,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15149092,00000157,false,Rx,0,7,D5,66,09,C4,00,00,00,00,
15151375,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15151512,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,88,4E,
15151944,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15153363,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15153370,00000435,false,Rx,0,4,FF,FF,1E,00,00,00,00,00,
15154458,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15158330,00000157,false,Rx,0,7,D5,B6,09,C4,00,00,00,00,
15160349,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15161400,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15161409,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,88,4E,
15161633,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15163426,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15163435,00000426,false,Rx,0,8,00,10,02,01,04,16,00,40,
15164626,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15169278,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15169288,00000157,false,Rx,0,7,D5,06,09,C4,00,00,00,00,
15170277,00000424,false,Rx,0,8,11,40,02,10,3D,64,AA,3E,
15170284,00000425,false,Rx,0,8,11,BB,44,9C,42,1A,CD,0C,
15170425,000004AF,false,Rx,0,5,65,3B,4B,3A,40,00,00,00,
15171417,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15171425,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,88,4E,
15171636,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15173427,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15173436,00000436,false,Rx,0,6,00,2F,08,B1,FF,DC,00,00,
15174450,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15178221,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15178230,00000157,false,Rx,0,7,D5,56,09,C4,00,00,00,00,
15181470,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15181510,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,88,4E,
15181794,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15183299,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15184625,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15189157,00000157,false,Rx,0,7,D5,A6,09,C4,00,00,00,00,
15189817,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15191494,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15191512,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,88,4E,
15191798,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15193503,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15194638,000004F7,false,Rx,0,8,00,1F,08,00,B0,48,06,F0,
15194645,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15194987,00000428,false,Rx,0,8,00,00,00,7F,00,00,00,00,
15195159,0000042F,false,Rx,0,2,00,20,00,00,00,00,00,00,
15198290,00000157,false,Rx,0,7,D5,F6,09,C4,00,00,00,00,
15198810,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
15201168,00000196,false,Rx,0,8,00,64,02,FF,A0,FF,2B,00,
15201464,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,88,4E,
15201639,000001A1,false,Rx,0,6,00,05,8A,26,00,00,00,00,
15201900,00000422,false,Rx,0,8,00,00,3B,4F,00,A8,01,3B,
15202068,0000042C,false,Rx,0,5,00,00,3F,40,DB,00,00,00,
15202301,00000511,false,Rx,0,7,04,2B,BB,23,F9,D5,62,00,
15203255,00000156,false,Rx,0,6,FF,FF,FF,05,FF,40,00,00,
15204630,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
15207708,00000155,false,Rx,0,8,03,87,CE,54,9C,40,02,C3,
