Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2339007,000001A1,false,Rx,0,8,B2,8B,26,34,49,0C,80,20,
2343379,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
2343903,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
2344150,00000419,false,Rx,0,6,5E,09,2A,E6,7E,00,00,00,
2347904,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2348325,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2348803,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BE,80,
2349050,000001A1,false,Rx,0,8,B2,8B,28,34,99,0C,80,20,
2353603,00000445,false,Rx,0,7,80,55,AA,65,04,82,00,00,
2353899,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
2357952,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2358323,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2358801,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BE,80,
2359047,000001A1,false,Rx,0,8,B2,CB,38,34,69,0C,80,20,
2363402,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
2363700,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D8,
2363922,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
2367926,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2368322,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2368825,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BE,80,
2369072,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
2369293,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
2373901,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
2377950,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2378322,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2378800,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BE,80,
2379045,000001A1,false,Rx,0,8,B2,CB,3C,34,99,0C,80,20,
2383800,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
2384046,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
2387923,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
2388345,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2388798,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BE,80,
2389044,000001A1,false,Rx,0,8,B2,CB,38,34,99,0C,80,20,
2389242,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
2393297,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
2393897,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
2394169,00000511,false,Rx,0,7,04,90,0F,46,57,11,F8,00,
2397897,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2398343,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2398846,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BE,80,
2399068,000001A1,false,Rx,0,8,B2,8B,3C,34,89,0C,80,20,
2403897,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
2407896,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2408343,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2408748,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BE,80,
2408994,000001A1,false,Rx,0,8,B2,8B,38,34,99,0C,80,20,
2413896,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
2417870,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
2418116,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
2418363,00000425,false,Rx,0,8,0A,D2,44,9C,3E,22,FD,10,
2418511,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2418744,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BE,80,
2418966,000001A1,false,Rx,0,8,B2,8B,38,34,99,0C,80,20,
2423894,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
2427894,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2428342,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2428769,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BE,80,
2429015,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
2433894,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,90,FE,
2437893,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2438365,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2438843,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BE,80,
2439065,000001A1,false,Rx,0,8,B2,CB,3C,34,99,0C,80,20,
2443418,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
2443892,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
2444140,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
2447868,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
2448364,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2448817,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BE,80,
2449064,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
2453592,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
2453889,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
2457901,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2458365,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2458841,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BE,80,
2459063,000001A1,false,Rx,0,8,B2,8B,5C,34,B9,0C,80,20,
2463441,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
2463791,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D8,
2464038,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
2467941,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2468363,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2468791,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BE,80,
2469037,000001A1,false,Rx,0,8,B2,8B,6A,34,B9,0C,80,20,
2469261,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
2473891,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
2477915,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
2478387,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2478814,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BE,80,
2479036,000001A1,false,Rx,0,8,B2,8B,6E,34,99,0C,80,20,
2483714,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
2483961,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
2487941,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2488386,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2488814,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
2489060,000001A1,false,Rx,0,8,B2,8B,34,34,99,0C,80,20,
2489258,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
2493340,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
2493889,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
2494161,00000511,false,Rx,0,7,04,CF,D8,FF,C2,1E,DB,00,
2497914,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
2498385,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2498763,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BE,80,
2498985,000001A1,false,Rx,0,8,B2,8B,2E,34,39,0C,80,20,
2503890,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
2507888,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2508385,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2508813,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BE,80,
2509034,000001A1,false,Rx,0,8,B2,8B,32,34,69,0C,80,20,
2513889,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
2517863,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2518108,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
2518330,00000425,false,Rx,0,8,0A,D2,44,9C,3E,22,FD,10,
2518502,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2518761,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BE,80,
2519008,000001A1,false,Rx,0,8,B2,8B,38,34,29,0C,80,20,
2523897,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
2527891,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2528409,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2528836,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BE,80,
2529058,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
2533888,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
2537863,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2538408,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2538762,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BE,80,
2538983,000001A1,false,Rx,0,8,B2,CB,42,34,99,0C,80,20,
2543493,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
2543886,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
2544132,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
2547863,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2548409,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2548734,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BE,80,
2548958,000001A1,false,Rx,0,8,B2,8B,38,34,99,0C,80,20,
2553590,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
2553882,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
2557937,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2558412,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2558810,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BE,80,
2559031,000001A1,false,Rx,0,8,B2,CB,3C,34,99,0C,80,20,
2563513,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
2563761,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D8,
2564006,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
2567911,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2568431,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2568833,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BE,80,
2569055,000001A1,false,Rx,0,8,B2,8B,38,34,99,0C,80,20,
2569301,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
2573887,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
2577935,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2578434,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2578808,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BE,80,
2579056,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
2583785,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
2584028,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
2587947,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
2588457,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2588757,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BE,80,
2588978,000001A1,false,Rx,0,8,B2,8B,3C,34,A9,0C,80,20,
2589179,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
2593410,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
2593855,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,90,FE,
2594152,00000511,false,Rx,0,7,04,0E,A1,B8,2D,2B,BE,00,
2597855,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2598427,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2598830,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BE,80,
2599051,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
2603887,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
2607860,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2608456,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2608782,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BE,80,
2609003,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
2613781,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
2617856,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2618101,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
2618323,00000425,false,Rx,0,8,0A,D2,44,9C,3E,22,FD,10,
2618494,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2618729,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BE,80,
2618950,000001A1,false,Rx,0,8,B2,8B,54,34,99,0C,80,20,
2623779,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
2627857,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CC,
2628450,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2628778,000001A1,false,Rx,0,8,B2,8B,6E,34,99,0C,80,20,
2628999,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BE,80,
2633777,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
2637853,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,C8,
2638449,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2638782,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BE,80,
2639000,000001A1,false,Rx,0,8,B2,8B,CC,34,49,0C,80,20,
2643578,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
2643798,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
2644019,00000419,false,Rx,0,6,5E,08,2A,E6,7E,00,00,00,
2647851,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2648448,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2648776,000001A1,false,Rx,0,8,B2,8B,4E,34,99,0C,80,20,
2648997,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
2653575,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
2653772,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
2657925,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
2658472,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2658749,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BE,80,
2658972,000001A1,false,Rx,0,8,B2,8B,2C,34,49,0C,80,20,
2663574,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
2663796,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
2664018,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D8,
2667924,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2668480,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2668773,000001A1,false,Rx,0,8,B2,8B,12,34,69,0C,80,20,
2668996,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BE,80,
2669242,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
2673774,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
2677874,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2678470,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2678773,000001A1,false,Rx,0,8,B2,8B,32,34,69,0C,80,20,
2678995,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BE,80,
2683723,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
2683944,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
2687922,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2688479,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2688772,000001A1,false,Rx,0,8,B2,CB,3C,34,99,0C,80,20,
2688994,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BE,80,
2689191,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
2693447,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
2693772,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
2694043,00000511,false,Rx,0,7,04,4D,6A,71,98,38,A1,00,
2697896,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2698469,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2698746,000001A1,false,Rx,0,8,B2,CB,3C,34,89,0C,80,20,
2698993,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BE,80,
2703771,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
2707846,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2708493,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2708770,000001A1,false,Rx,0,8,B2,8B,38,34,99,0C,80,20,
2708992,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BE,80,
2713770,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
2717845,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2718092,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
2718313,00000425,false,Rx,0,8,0A,D2,44,9C,3E,22,FD,10,
2718485,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2718744,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BE,80,
2718966,000001A1,false,Rx,0,8,B2,8B,3E,34,99,0C,80,20,
2723770,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
2727844,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2728491,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2728768,000001A1,false,Rx,0,8,B2,8B,34,34,99,0C,80,20,
2728991,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BE,80,
2733769,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
2737844,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
2738515,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2738742,000001A1,false,Rx,0,8,B2,CB,3C,34,99,0C,80,20,
2738989,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BE,80,
2743567,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
2743814,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
2744011,00000419,false,Rx,0,6,5E,09,2A,E6,7E,00,00,00,
2747842,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2748527,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2748767,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
2748989,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BE,80,
2753572,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
2753775,0000019F,false,Rx,0,8,00,00,7D,0F,00,6A,90,FE,
2757922,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CB,
2758571,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2758748,000001A1,false,Rx,0,8,B2,8B,34,34,99,0C,80,20,
2759001,00000157,false,Rx,0,8,D5,F7,09,C4,FF,E0,BE,80,
2763597,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
2763848,0000019F,false,Rx,0,8,00,00,7D,04,00,6A,90,FE,
2764075,00000423,false,Rx,0,8,07,1D,00,02,5D,20,5D,D8,
2767871,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2768575,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2768750,00000157,false,Rx,0,8,D5,47,09,C4,FF,E0,BE,80,
2768976,000001A1,false,Rx,0,8,B2,8B,42,34,B9,0C,80,20,
2769228,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
2773775,0000019F,false,Rx,0,8,00,00,7D,09,00,6A,90,FE,
2777923,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2778570,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2778747,000001A1,false,Rx,0,8,B2,8B,4A,34,A9,0C,80,20,
2778975,00000157,false,Rx,0,8,D5,97,09,C4,FF,E0,BE,80,
2783769,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
2783987,0000019F,false,Rx,0,8,00,00,7D,0E,00,6A,90,FE,
2787866,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2788565,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2788764,000001A1,false,Rx,0,8,B2,8B,58,34,99,0C,80,20,
2788992,00000157,false,Rx,0,8,D5,E7,09,C4,FF,E0,BE,80,
2789195,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
2793492,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
2793771,0000019F,false,Rx,0,8,00,00,7D,03,00,6A,90,FE,
2794023,00000511,false,Rx,0,7,04,8C,33,2A,03,45,84,00,
2797842,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2798566,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2798761,00000157,false,Rx,0,8,D5,37,09,C4,FF,E0,BE,80,
2798983,000001A1,false,Rx,0,8,B2,8B,B0,34,99,0C,80,20,
2803773,0000019F,false,Rx,0,8,00,00,7D,08,00,6A,90,FE,
2807841,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2808578,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2808760,00000157,false,Rx,0,8,D5,87,09,C4,FF,E0,BE,80,
2808987,000001A1,false,Rx,0,8,B2,4B,AA,34,99,0C,80,20,
2813769,0000019F,false,Rx,0,8,00,00,7D,0D,00,6A,90,FE,
2817845,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
2818069,00000424,false,Rx,0,8,11,40,56,C8,3F,5E,55,40,
2818295,00000425,false,Rx,0,8,0A,D2,44,9C,3E,22,FD,10,
2818567,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2818793,00000157,false,Rx,0,8,D5,D7,09,C4,FF,E0,BE,80,
2818995,000001A1,false,Rx,0,8,B2,8B,32,34,29,0C,80,20,
2823771,0000019F,false,Rx,0,8,00,00,7D,02,00,6A,90,FE,
2827841,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2828588,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2828773,00000157,false,Rx,0,8,D5,27,09,C4,FF,E0,BE,80,
2828996,000001A1,false,Rx,0,8,B2,8B,04,34,69,0C,80,20,
2833760,0000019F,false,Rx,0,8,00,00,7D,07,00,6A,90,FE,
2837842,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2838565,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2838792,00000157,false,Rx,0,8,D5,77,09,C4,FF,E0,BE,80,
2839018,000001A1,false,Rx,0,8,B2,8B,22,34,99,0C,80,20,
2843615,000004F7,false,Rx,0,8,00,3C,0C,22,28,B8,06,F0,
2843866,0000019F,false,Rx,0,8,00,00,7D,0C,00,6A,90,FE,
2844093,00000419,false,Rx,0,6,5E,09,2A,E6,7E,00,00,00,
2847835,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2848561,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2848783,00000157,false,Rx,0,8,D5,C7,09,C4,FF,E0,BE,80,
2849028,000001A1,false,Rx,0,8,B2,8B,3C,34,89,0C,80,20,
2853578,00000445,false,Rx,0,7,80,55,55,65,04,82,00,00,
2853766,0000019F,false,Rx,0,8,00,00,7D,01,00,6A,90,FE,
2857867,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2858566,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2858792,00000157,false,Rx,0,8,D5,17,09,C4,FF,E0,BE,80,
2859044,000001A1,false,Rx,0,8,B2,8B,38,34,99,0C,80,20,
2863637,00000428,false,Rx,0,8,00,00,00,7F,00,00,8F,00,
2863881,0000019F,false,Rx,0,8,00,00,7D,06,00,6A,90,FE,
2864103,00000423,false,Rx,0,8,07,1D,00,02,B2,20,B2,D8,
2867914,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CA,
2868563,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2868790,000001A1,false,Rx,0,8,B2,CB,38,34,99,0C,80,20,
2869042,00000157,false,Rx,0,8,D5,67,09,C4,FF,E0,BE,80,
2869269,00000426,false,Rx,0,8,00,A0,01,00,4B,C8,00,80,
2873738,0000019F,false,Rx,0,8,00,00,7D,0B,00,6A,90,FE,
2877859,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2878557,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2878805,00000157,false,Rx,0,8,D5,B7,09,C4,FF,E0,BE,80,
2879026,000001A1,false,Rx,0,8,B2,CB,34,34,99,0C,80,20,
2883718,00000435,false,Rx,0,8,FF,FF,1E,6A,3B,10,00,00,
2883941,0000019F,false,Rx,0,8,00,00,7D,00,00,6A,90,FE,
2887913,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2888586,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2888813,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
2889044,00000157,false,Rx,0,8,D5,07,09,C4,FF,E0,BE,80,
2889243,00000436,false,Rx,0,6,86,14,AB,03,FF,DC,00,00,
2893556,0000042F,false,Rx,0,2,32,20,00,00,00,00,00,00,
2893778,0000019F,false,Rx,0,8,00,00,7D,05,00,6A,90,FE,
2893999,00000511,false,Rx,0,7,04,CB,FC,E3,6E,52,67,00,
2897856,00000155,false,Rx,0,8,0A,87,F1,54,98,48,02,CA,
2898586,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2898813,00000157,false,Rx,0,8,D5,57,09,C4,FF,E0,BE,80,
2899040,000001A1,false,Rx,0,8,B2,8B,3C,34,99,0C,80,20,
2903737,0000019F,false,Rx,0,8,00,00,7D,0A,00,6A,90,FE,
2907835,00000155,false,Rx,0,8,0A,87,F2,54,98,48,02,CB,
2908586,000001C7,false,Rx,0,4,AA,A0,FF,C0,00,00,00,00,
2908837,00000157,false,Rx,0,8,D5,A7,09,C4,FF,E0,BE,80,
